Date,Week,Month,Quarter,Year,EMS,Wind,Temp_mean,H2O,Sunspots,Sud_Imp,Sud_Storm,Dst_mean,Dst_var,Dst_group,PC1,PC2
2009-08-18,33,8,3,2009,7,1,13.7,0,0,No,No,1,8,level_1,-3.517335448807401,0.11714867818843835
2009-08-19,33,8,3,2009,13,1,13,1.4,0,No,No,-8,38,level_2,-0.9115381670800422,3.197417572818537
2009-08-20,34,8,3,2009,2,2,14.5,0,0,No,No,-8,15,level_1,-0.7205068008504918,-0.6417902077331256
2009-08-21,34,8,3,2009,10,2,14.9,0,0,No,No,-11,16,level_1,0.0363883014338361,-0.0054142700951996525
2009-08-22,34,8,3,2009,6,2,15.3,3.3,0,No,No,-6,14,level_1,-1.3563043895567681,0.14233434928930674
2009-08-23,34,8,3,2009,3,2,13.6,0.3,0,No,No,-8,10,level_1,-0.7278952916195671,-0.5437950298953773
2009-08-24,34,8,3,2009,5,2,14.3,10.7,0,No,No,-4,12,level_1,-2.094237741545249,-0.8561693475774395
2009-08-25,34,8,3,2009,6,3,15.2,0.9,0,No,No,-1,11,level_1,-2.8408558432952566,0.11594508981304646
2009-08-26,34,8,3,2009,5,3,14.2,2.1,0,No,No,-9,21,level_2,-0.46528929216277537,-1.2092354752428998
2009-08-27,35,8,3,2009,9,5,12.9,0,0,No,No,-4,22,level_1,-2.189316910504577,1.2176261212881418
2009-08-28,35,8,3,2009,10,2,12.2,0,0,No,No,-8,13,level_1,-0.7370478327381403,-0.8420614733571702
2009-08-29,35,8,3,2009,5,3,14.2,0,0,No,No,-1,15,level_1,-2.833551492279094,-1.0464763202740401
2009-08-30,35,8,3,2009,4,3,15.2,0,0,No,No,-10,46,level_2,-0.010402616056854774,4.297417680049306
2009-08-31,35,8,3,2009,10,4,16,3.6,0,No,No,-11,20,level_2,0.1713757491361506,-1.0244568138117676
2009-09-01,35,9,3,2009,10,2,17.3,2.4,13,No,No,-6,11,level_1,-1.53391015641328,-9.371302777469448e-4
2009-09-02,35,9,3,2009,5,3,17.2,0,0,No,No,-4,12,level_1,-2.1564449315735543,-0.15565504586086099
2009-09-03,36,9,3,2009,5,6,6.6,7.8,0,Yes,No,0,19,level_1,-3.2761430451282054,-0.806911300319705
2009-09-04,36,9,3,2009,9,7,5.1,0.1,0,No,No,-4,11,level_1,-2.0594795743712404,0.7437132874236173
2009-09-05,36,9,3,2009,6,4,5.8,0,0,No,No,-5,7,level_1,-1.7494355650441054,0.18814919736922017
2009-09-06,36,9,3,2009,3,3,5.2,0,0,No,No,0,13,level_1,-3.238242578583156,-0.11095441961353117
2009-09-07,36,9,3,2009,8,2,7.2,0,0,No,No,-1,13,level_1,-3.1116067015295688,0.3787435716177191
2009-09-08,36,9,3,2009,6,2,9.7,0,0,No,No,3,20,level_1,-4.162995318459024,-0.25100584191062036
2009-09-09,36,9,3,2009,4,2,8.1,12.8,0,No,No,2,10,level_1,-3.953342307329077,-0.037000132823532345
2009-09-10,37,9,3,2009,11,4,9.2,3.5,0,No,No,4,13,level_1,-4.429933454378341,0.17196009569190593
2009-09-11,37,9,3,2009,8,3,11.8,0,0,No,No,-4,22,level_1,-2.238986122345684,0.3188338126381467
2009-09-12,37,9,3,2009,3,3,11.1,0,0,No,No,-3,14,level_1,-2.2345049034887507,-0.2371181829166007
2009-09-13,37,9,3,2009,10,2,12.7,0.3,0,No,No,-1,29,level_1,-2.997263116754815,-0.38010493590992367
2009-09-14,37,9,3,2009,9,3,9.9,2,0,No,No,-4,23,level_1,-2.2687135081676226,-0.016706354402119372
2009-09-15,37,9,3,2009,7,3,9.9,0,0,No,No,-7,18,level_1,-1.1604532509154808,0.5040438583773035
2009-09-16,37,9,3,2009,6,2,9.5,0.3,0,No,No,-5,18,level_1,-1.5908553978520863,0.17178707805230017
2009-09-17,38,9,3,2009,4,2,9.2,0,0,No,No,-5,12,level_1,-1.6679265320521803,-0.0594893072637281
2009-09-18,38,9,3,2009,8,3,8.3,10.7,0,No,No,1,12,level_1,-3.433636228189767,0.5753924751183082
2009-09-19,38,9,3,2009,5,6,0.9,22.4,0,No,No,-1,13,level_1,-2.8005961234663017,0.40258431503187697
2009-09-20,38,9,3,2009,9,8,5.8,7.3,0,No,No,5,21,level_1,-4.743653812594151,-0.5133972244859266
2009-09-21,38,9,3,2009,11,3,5.4,2.4,13,No,No,-12,21,level_2,0.33787599340025243,1.531906672899432
2009-09-22,38,9,3,2009,13,5,3.6,0,22,No,No,-7,12,level_1,-1.1121864797782397,0.22111555256371695
2009-09-23,38,9,3,2009,5,3,4.5,0,33,No,No,-5,10,level_1,-1.7273929171842424,-0.4505546519678666
2009-09-24,39,9,3,2009,13,3,5.3,1.2,33,No,No,0,13,level_1,-3.3113612715265295,-0.8293044481322074
2009-09-25,39,9,3,2009,7,4,4.4,10.8,28,No,No,5,8,level_1,-4.7048430434781165,-0.006137157675173144
2009-09-26,39,9,3,2009,5,2,5,0,15,No,No,8,12,level_1,-5.788400503880508,-0.7164427890593931
2009-09-27,39,9,3,2009,4,2,6.6,0,12,No,No,-4,29,level_1,-2.0660039542704007,0.5331863764339051
2009-09-28,39,9,3,2009,8,3,9.9,0,17,No,No,-2,22,level_1,-2.514595069070348,1.358079082212983
2009-09-29,39,9,3,2009,9,3,7.9,3.2,15,No,No,-2,11,level_1,-2.75177314729442,-0.4293335287832323
2009-09-30,39,9,3,2009,6,4,6.6,0,12,No,No,3,17,level_1,-4.113906732282123,0.773155744161979
2009-10-01,40,10,4,2009,8,2,7.3,0,11,No,No,-1,15,level_1,-2.8620230631096963,-0.9943637669895439
2009-10-02,40,10,4,2009,6,3,6.9,0,0,No,No,-4,18,level_1,-2.042232968699702,-0.8552764680480254
2009-10-03,40,10,4,2009,4,2,5.9,0,0,No,No,3,14,level_1,-4.051970843250885,-0.5361855914291951
2009-10-04,40,10,4,2009,8,2,6.4,0,0,No,No,10,18,level_1,-6.353967064697934,0.4994874389613336
2009-10-05,40,10,4,2009,6,1,7.1,0,0,No,No,2,9,level_1,-3.8265573829463255,-0.3360957910744294
2009-10-06,40,10,4,2009,8,2,9.4,0,0,No,No,2,12,level_1,-3.9085499808955317,-0.0654404271378749
2009-10-07,40,10,4,2009,8,3,7.5,0,0,No,No,7,13,level_1,-5.416055663387497,-0.7743308254021282
2009-10-08,41,10,4,2009,10,1,6.3,16.8,0,No,No,5,17,level_1,-4.8492226338133495,-0.8542727606941658
2009-10-09,41,10,4,2009,10,3,6.6,0,0,No,No,-1,13,level_1,-2.954644293332132,0.7024046305457863
2009-10-10,41,10,4,2009,3,2,6.5,0,0,No,No,-2,10,level_1,-2.634884588190327,-0.4987528695275726
2009-10-11,41,10,4,2009,6,2,7.5,0,13,No,No,7,34,level_1,-5.390632167710062,2.408076073548205
2009-10-12,41,10,4,2009,8,2,7.3,0,0,No,No,1,10,level_1,-3.5030685098601326,-0.6564798273603923
2009-10-13,41,10,4,2009,7,4,5.5,0,0,No,No,2,10,level_1,-3.7766190187041744,-0.0467871770284492
2009-10-14,41,10,4,2009,5,5,3.5,2.1,0,No,No,1,10,level_1,-3.4433942309824053,-0.8814538245512766
2009-10-15,42,10,4,2009,13,6,-0.6,0.5,0,No,No,7,21,level_1,-5.594595667199485,0.025955789307432198
2009-10-16,42,10,4,2009,8,2,2.2,0.9,0,No,No,-1,15,level_1,-3.0626196500900362,-0.8682421027995596
2009-10-17,42,10,4,2009,3,4,-0.8,5.3,0,No,No,1,10,level_1,-3.427448223249257,-0.8132813754453885
2009-10-18,42,10,4,2009,6,4,-3.1,0,0,No,No,2,5,level_1,-3.989789700073031,-0.34460116498680915
2009-10-19,42,10,4,2009,10,2,0.7,0.5,0,No,No,8,10,level_1,-5.626820910575685,-0.5697512618769862
2009-10-20,42,10,4,2009,7,5,0.6,0,0,No,No,3,8,level_1,-4.295430499147379,-0.3862810313622421
2009-10-21,42,10,4,2009,3,3,1.6,0.5,0,No,No,8,19,level_1,-5.62555723447256,-1.650689579292846
2009-10-22,43,10,4,2009,7,3,5.4,0,0,No,No,-8,50,level_2,-0.9245967799758597,1.2867483340971706
2009-10-23,43,10,4,2009,4,5,2.1,0.8,18,No,No,-24,35,level_2,3.763579331822797,-2.356598715424891
2009-10-24,43,10,4,2009,4,4,-4.9,0.3,26,No,No,-7,39,level_2,-1.3579303131143687,-1.741437708285034
2009-10-25,43,10,4,2009,8,2,-4.1,0,30,No,No,-19,18,level_2,2.4723330464009563,-1.622588007539899
2009-10-26,43,10,4,2009,14,2,-0.7,0,32,No,No,-10,16,level_1,-0.25138053090294504,-1.1147366740216496
2009-10-27,43,10,4,2009,10,4,-2,0.4,32,No,No,-8,16,level_1,-0.9481275332092345,-1.1581700801143175
2009-10-28,43,10,4,2009,4,5,-7,0.2,32,No,No,-7,17,level_1,-1.0761494392401871,-0.59492588419846415
2009-10-29,44,10,4,2009,7,3,-8.7,0.2,26,No,No,4,20,level_1,-4.5338061761717166,-0.4369719701740593
2009-10-30,44,10,4,2009,8,2,-9.2,0,18,No,No,-20,29,level_2,2.791877062666958,-1.4514593715018578
2009-10-31,44,10,4,2009,4,2,-11.9,0,0,No,No,-8,13,level_1,-0.8581844980545171,-0.4988665232436458
2009-11-01,44,11,4,2009,10,3,-10.1,0,0,No,No,-2,17,level_1,-2.699987105259839,-0.809965565968984
2009-11-02,44,11,4,2009,11,3,-0.9,0,0,No,No,1,17,level_1,-3.6582831935957056,-0.1375221580166583
2009-11-03,44,11,4,2009,5,2,-0.3,0.6,0,No,No,-5,8,level_1,-1.7042780344408497,-0.45711507146874986
2009-11-04,44,11,4,2009,5,2,2,1,0,No,No,1,16,level_1,-3.5129655025502124,-1.238417249427712
2009-11-05,45,11,4,2009,6,4,0.5,3.3,12,No,No,7,11,level_1,-5.395336669375859,-0.05898592821746179
2009-11-06,45,11,4,2009,3,5,-9.7,0.4,13,No,No,3,8,level_1,-4.217204650296398,0.34808542815913246
2009-11-07,45,11,4,2009,5,6,-15.8,0,0,No,No,6,8,level_1,-5.05053072068922,0.4415155038569247
2009-11-08,45,11,4,2009,5,2,-16.5,0.2,0,No,No,-2,41,level_2,-2.4835102165249774,4.158373354670507
2009-11-09,45,11,4,2009,5,2,-19,0,13,No,No,-8,14,level_1,-0.6601199374516741,-0.05801892685191373
2009-11-10,45,11,4,2009,8,2,-17.2,0,12,No,No,-6,6,level_1,-1.5274202563176678,0.37333854500403185
2009-11-11,45,11,4,2009,6,2,-17,0,12,No,No,-2,10,level_1,-2.7387657701725683,-0.318355887257153
2009-11-12,46,11,4,2009,8,3,-12.5,3.1,0,No,No,0,12,level_1,-3.1126299729509674,-0.10379306208200667
2009-11-13,46,11,4,2009,5,5,-14.2,0.6,12,No,No,3,15,level_1,-4.2233848584629214,-0.7095719582435286
2009-11-14,46,11,4,2009,8,3,-18.8,0.2,13,No,No,-2,28,level_1,-2.617150246301655,2.286231826101795
2009-11-15,46,11,4,2009,6,2,-15.6,1.1,12,No,No,-9,19,level_1,-0.4353274816317527,0.00914345830603406
2009-11-16,46,11,4,2009,4,2,-16.6,0,13,No,No,-7,8,level_1,-1.0359745516344323,0.04085051781810185
2009-11-17,46,11,4,2009,7,2,-11.2,1.6,0,No,No,-5,8,level_1,-1.7391608593375691,-0.21612961141874631
2009-11-18,46,11,4,2009,6,4,-14.9,0,12,No,No,4,20,level_1,-4.560268546904438,0.8418181365194388
2009-11-19,47,11,4,2009,7,2,-9.7,0.6,29,No,No,-1,19,level_1,-3.0196914669052495,-0.5608431140575827
2009-11-20,47,11,4,2009,6,3,-9.1,0,25,No,No,2,12,level_1,-3.719888262099709,-0.7217502046405422
2009-11-21,47,11,4,2009,6,1,-5.2,0.3,15,No,No,-3,17,level_1,-2.2880174661718025,0.20287478574821569
2009-11-22,47,11,4,2009,6,1,-5.6,3.4,13,No,No,-5,6,level_1,-1.8855965187452994,-0.1807356466365922
2009-11-23,47,11,4,2009,16,3,-13.5,0.5,0,No,No,-2,7,level_1,-2.4836041143649394,0.08263233560524239
2009-11-24,47,11,4,2009,17,2,-7,0,0,No,No,2,19,level_1,-3.831029611985449,0.6730778890148327
2009-11-25,47,11,4,2009,10,4,-7.1,5.5,0,No,No,-14,7,level_1,0.9911653315902973,0.05359950236938138
2009-11-26,48,11,4,2009,5,2,-14,0,0,No,No,-13,18,level_2,0.6589652849273434,0.9073082290710557
2009-11-27,48,11,4,2009,16,2,-6.1,0,0,No,No,-7,9,level_1,-1.0091699762176238,-0.3687083143890132
2009-11-28,48,11,4,2009,2,2,-7,0,0,No,No,-2,10,level_1,-2.655310643826493,-0.11723557110485627
2009-11-29,48,11,4,2009,3,2,-7.5,0,0,No,No,0,6,level_1,-3.318389202874067,0.021415230149683245
2009-11-30,48,11,4,2009,11,1,-7.9,0,0,No,No,-4,14,level_1,-2.0836073680832476,0.2698491196900935
2009-12-01,48,12,4,2009,6,1,-6.2,0.5,0,No,No,2,6,level_1,-3.890860623198475,-0.09182613324270864
2009-12-02,48,12,4,2009,6,2,-5.4,0,0,No,No,8,12,level_1,-5.608029115961759,0.07345968968552766
2009-12-03,49,12,4,2009,8,4,-13.4,0,0,No,No,3,5,level_1,-4.0864692198582855,-0.04251201279476244
2009-12-04,49,12,4,2009,5,3,-14.4,0.4,0,No,No,5,10,level_1,-4.845034363341055,-0.4371172262621526
2009-12-05,49,12,4,2009,7,4,-4.8,0,0,No,No,9,22,level_1,-5.869553240875607,0.8869118621323634
2009-12-06,49,12,4,2009,7,3,-7.1,0,0,No,No,-2,15,level_1,-2.600507041390576,-0.23721936410720587
2009-12-07,49,12,4,2009,4,2,-10.3,0.8,0,No,No,2,14,level_1,-3.9626786855183753,0.4098597324930161
2009-12-08,49,12,4,2009,5,1,-13.6,0.5,0,No,No,2,9,level_1,-3.82112244807944,-0.4281184040778465
2009-12-09,49,12,4,2009,6,1,-15,3.7,11,No,No,4,11,level_1,-4.489728594650783,0.03507780500948951
2009-12-10,50,12,4,2009,12,7,-23.1,0.4,12,No,No,5,7,level_1,-4.735231060316698,0.08650603235828858
2009-12-11,50,12,4,2009,8,2,-27.7,0,12,No,No,4,6,level_1,-4.585852111567506,-0.05867307090571691
2009-12-12,50,12,4,2009,7,1,-26.9,0,12,No,No,9,21,level_1,-5.958505434836014,-1.4516266224370837
2009-12-13,50,12,4,2009,5,2,-26.1,0,14,No,No,7,17,level_1,-5.346479261243706,1.768068692897435
2009-12-14,50,12,4,2009,10,2,-23.1,0,30,No,No,-1,20,level_1,-3.0546403021423174,-0.8630792816077986
2009-12-15,50,12,4,2009,5,1,-24.9,0,36,No,No,7,5,level_1,-5.3484464430751055,0.039721568759050196
2009-12-16,50,12,4,2009,9,1,-28,0,33,No,No,2,14,level_1,-3.743811238026482,-0.8185917362167717
2009-12-17,51,12,4,2009,9,2,-28.6,0,26,No,No,3,25,level_1,-4.148342006286878,-0.2754487216353214
2009-12-18,51,12,4,2009,8,1,-23.6,0,23,No,No,4,12,level_1,-4.584717594883421,-0.2942021439880711
2009-12-19,51,12,4,2009,5,2,-20.9,0,24,No,No,2,8,level_1,-3.751586284535801,0.5699130082563145
2009-12-20,51,12,4,2009,5,2,-13.8,0,44,No,No,3,9,level_1,-4.156548131328092,-0.22027543746689537
2009-12-21,51,12,4,2009,4,2,-11.8,1.6,46,No,No,6,14,level_1,-5.158258317222134,0.06492613243813683
2009-12-22,51,12,4,2009,5,3,-10.8,1,33,No,No,3,9,level_1,-4.054939084636784,-0.469645616889594
2009-12-23,51,12,4,2009,3,5,-19,1.3,26,No,No,6,18,level_1,-5.0344123349837915,-0.5207696858990202
2009-12-24,52,12,4,2009,10,6,-26.9,0.2,20,No,No,-2,12,level_1,-2.483625606726362,-0.4924670062458463
2009-12-25,52,12,4,2009,7,3,-30.6,0.2,0,No,No,6,22,level_1,-5.150856456877859,-1.2658465895196
2009-12-26,52,12,4,2009,13,2,-28.5,0,14,No,No,-2,13,level_1,-2.661101616442666,-0.1821927609806223
2009-12-27,52,12,4,2009,4,2,-18.6,0,15,No,No,-2,11,level_1,-2.69666647744383,-0.10978841490085864
2009-12-28,52,12,4,2009,7,4,-15.1,2.1,18,No,No,2,5,level_1,-3.807558447040138,0.19089217624575883
2009-12-29,52,12,4,2009,4,2,-21.3,0.2,18,No,No,1,8,level_1,-3.671070149640112,-0.6253108858943308
2009-12-30,52,12,4,2009,9,2,-28.4,0,18,No,No,6,10,level_1,-4.901755058773031,-0.4815457170891886
2009-12-31,53,12,4,2009,6,1,-24.6,0,21,No,No,8,10,level_1,-5.603562428133267,0.7815738828518939
2010-01-01,1,1,1,2010,5,2,-21.9,1.5,18,No,No,5,15,level_1,-4.791248237277243,-1.0741333468157561
2010-01-02,1,1,1,2010,8,2,-29.1,0,21,No,No,11,8,level_1,-6.665698083687859,-0.028777019800183545
2010-01-03,1,1,1,2010,8,1,-31.1,0.3,16,No,No,0,22,level_1,-3.20161675720939,0.4789104129356545
2010-01-04,1,1,1,2010,4,1,-33,0,15,No,No,-2,12,level_1,-2.7091389007671665,0.28460889292494523
2010-01-05,1,1,1,2010,2,1,-33.5,0,10,No,No,0,12,level_1,-3.278672126680211,0.7517151570644655
2010-01-06,1,1,1,2010,5,1,-29.8,0,0,No,No,-1,12,level_1,-2.9296217893519736,-0.5928454686834654
2010-01-07,1,1,1,2010,8,3,-19.2,0,0,No,No,3,14,level_1,-4.13710473054075,-0.033693569731210654
2010-01-08,2,1,1,2010,10,2,-23.1,0.6,15,No,No,0,7,level_1,-3.3248670891116707,-0.10834508917671576
2010-01-09,2,1,1,2010,2,2,-26.2,0.8,15,No,No,3,8,level_1,-4.183795567544959,-0.48048436756454743
2010-01-10,2,1,1,2010,7,3,-27.4,1.2,22,No,No,7,16,level_1,-5.422073838566591,-0.4995199381769168
2010-01-11,2,1,1,2010,5,1,-30.1,0.7,37,No,No,4,20,level_1,-4.5131797662652,1.6009021438437587
2010-01-12,2,1,1,2010,6,1,-26.8,0,35,No,No,-1,6,level_1,-2.9689367869063696,0.08437081473549002
2010-01-13,2,1,1,2010,10,5,-21.5,1.5,31,No,No,-5,14,level_1,-1.8977892310254685,0.6476931980679813
2010-01-14,2,1,1,2010,6,3,-20,0.5,26,No,No,-7,12,level_1,-1.1411170207353378,0.19224056583047772
2010-01-15,3,1,1,2010,9,5,-17.3,0,26,No,No,-2,12,level_1,-2.6456649738902844,-0.0683763554187787
2010-01-16,3,1,1,2010,7,6,-17.6,0,23,No,No,-1,13,level_1,-2.781901856247123,0.2747809935298008
2010-01-17,3,1,1,2010,6,3,-17.6,0,18,No,No,0,10,level_1,-3.2678472628413258,0.07321432698446612
2010-01-18,3,1,1,2010,8,2,-18.1,4.2,13,No,No,4,13,level_1,-4.485380695371686,-0.7672082582142288
2010-01-19,3,1,1,2010,12,7,-24.5,0,0,No,No,4,13,level_1,-4.365241622067094,0.478768960631617
2010-01-20,3,1,1,2010,7,2,-20.1,1.7,13,No,No,-3,48,level_2,-2.60965972284999,3.354906622049203
2010-01-21,3,1,1,2010,6,2,-15,4.9,18,No,No,-24,23,level_2,3.908129009009563,-1.7889621717673951
2010-01-22,4,1,1,2010,10,3,-16.5,0,31,No,No,-12,14,level_1,0.5219122894030422,-0.34662782520117225
2010-01-23,4,1,1,2010,8,2,-19.6,0,38,No,No,-13,19,level_2,0.7126595105291021,-0.9409649961314901
2010-01-24,4,1,1,2010,9,4,-19,0.3,38,No,No,-18,11,level_2,2.159355063648724,0.48032075922879935
2010-01-25,4,1,1,2010,9,2,-15.3,0,34,No,No,-9,13,level_1,-0.5293228050490262,-0.7189784652441843
2010-01-26,4,1,1,2010,6,1,-16.7,0.4,25,No,No,-7,17,level_1,-1.2024790057972117,-1.36593921171114
2010-01-27,4,1,1,2010,12,5,-23.7,0,13,No,No,-1,12,level_1,-2.9239366517786753,-0.24900490338038003
2010-01-28,4,1,1,2010,5,1,-12.7,0,12,No,No,-1,13,level_1,-2.8869785197616764,0.29145889599411534
2010-01-29,5,1,1,2010,5,4,-5.7,4.6,12,No,No,-4,13,level_1,-2.1695874801955877,-0.28636690420907296
2010-01-30,5,1,1,2010,5,5,-15.7,1.9,12,No,No,0,13,level_1,-3.2689551046202916,0.5468545630218252
2010-01-31,5,1,1,2010,10,5,-28.6,0,16,No,No,-7,22,level_1,-1.074781858926246,1.3361522849759009
2010-02-01,5,2,1,2010,10,2,-34.2,0,17,No,No,-7,17,level_1,-0.9837310608628469,0.3564408324245103
2010-02-02,5,2,1,2010,7,1,-32.3,0,14,No,No,-11,20,level_2,0.12587051496847895,-0.4864897605463275
2010-02-03,5,2,1,2010,1,1,-29.8,0,14,No,No,-13,22,level_2,0.7540661710707643,0.9323588724972909
2010-02-04,5,2,1,2010,13,2,-28,0,12,No,No,-8,15,level_1,-0.6805767723895637,-0.09420639860917507
2010-02-05,6,2,1,2010,3,2,-24.4,0,12,No,No,-4,10,level_1,-1.9733467591827052,-0.45073255913637067
2010-02-06,6,2,1,2010,5,3,-18.2,1.2,36,No,No,-5,25,level_1,-1.6567995273090568,2.0303121194767395
2010-02-07,6,2,1,2010,2,2,-22.1,0.2,38,No,No,-8,23,level_1,-0.7323913679012641,-1.238498024618484
2010-02-08,6,2,1,2010,9,4,-23,0.4,59,No,No,-7,30,level_2,-1.2374137563490808,-3.0308982030248672
2010-02-09,6,2,1,2010,6,3,-25.9,0,56,No,No,-4,22,level_1,-2.2334590534635,-0.8769825519334034
2010-02-10,6,2,1,2010,4,1,-26.4,0,50,No,No,-10,16,level_1,-0.25240214389849575,-0.28742934991625657
2010-02-11,6,2,1,2010,2,1,-26.6,0,44,No,No,-1,20,level_1,-2.9425848850239347,0.710490475971455
2010-02-12,7,2,1,2010,6,1,-26,0,41,No,No,-16,30,level_2,1.6936876403679724,0.19986031495526907
2010-02-13,7,2,1,2010,4,1,-22.1,1.2,43,No,No,-11,17,level_1,0.04150804465719314,0.481648543913477
2010-02-14,7,2,1,2010,3,1,-20,0,33,No,No,-10,18,level_1,-0.23047400356708841,-0.916089524637109
2010-02-15,7,2,1,2010,3,3,-17.3,0,30,No,No,-26,52,level_3,4.490833740341445,1.0588914020435696
2010-02-16,7,2,1,2010,10,2,-15.9,0,30,No,No,-32,40,level_3,6.307811845801115,-2.88078161224809
2010-02-17,7,2,1,2010,3,2,-10.7,0,43,No,No,-23,28,level_2,3.6098618002028933,-2.232188604763331
2010-02-18,7,2,1,2010,3,1,-6.9,0.4,23,No,No,-9,21,level_1,-0.5783260921940352,1.0195648307436205
2010-02-19,8,2,1,2010,11,2,-7.8,0,20,No,No,-11,14,level_1,-0.047546293829052726,-0.8584837877725385
2010-02-20,8,2,1,2010,15,3,-8.5,2.8,20,No,No,-1,7,level_1,-2.831639904177009,-0.4006332656512215
2010-02-21,8,2,1,2010,1,3,-12.5,0,17,No,No,0,11,level_1,-3.183074965514106,-0.8448724414791062
2010-02-22,8,2,1,2010,7,3,-12.4,0,17,No,No,-6,21,level_1,-1.5758623504599176,0.7247991926395825
2010-02-23,8,2,1,2010,12,4,-17.8,0.7,15,No,No,-10,16,level_1,-0.17630100368920898,-1.5106460223596538
2010-02-24,8,2,1,2010,11,4,-24.5,0,30,No,No,-7,6,level_1,-1.1868395136437566,0.09695145536016539
2010-02-25,8,2,1,2010,13,1,-26.4,0,29,No,No,-5,20,level_1,-1.704145903951768,-1.184806095794356
2010-02-26,9,2,1,2010,4,2,-23.8,0,27,No,No,-8,11,level_1,-0.9697684514037366,-0.9150377905239218
2010-02-27,9,2,1,2010,3,2,-20.5,0,14,No,No,-1,10,level_1,-2.8917315816050606,-0.13227884301656734
2010-02-28,9,2,1,2010,7,2,-19.7,0,14,No,No,6,13,level_1,-5.018319927356613,0.6791701041594046
2010-03-01,9,3,1,2010,9,3,-15.2,0.7,23,No,No,5,13,level_1,-4.840545043229277,0.6817974791346113
2010-03-02,9,3,1,2010,8,3,-12.8,0.6,37,No,No,-3,11,level_1,-2.220851436960741,0.18666671146762592
2010-03-03,9,3,1,2010,10,7,-16,0,36,No,No,-8,19,level_1,-0.8225505192700177,0.5449017428676144
2010-03-04,9,3,1,2010,9,5,-20.7,0,39,No,No,-14,18,level_2,1.048790043305905,-0.6484433638303055
2010-03-05,10,3,1,2010,9,2,-21.8,0,28,No,No,-9,10,level_1,-0.4881214843797118,-0.09022607419275938
2010-03-06,10,3,1,2010,7,2,-19.9,0,0,No,No,-6,16,level_1,-1.4440102604734248,-0.8892498848240741
2010-03-07,10,3,1,2010,7,3,-18.5,0,12,No,No,-7,19,level_1,-1.168062295378289,-0.029402396757902183
2010-03-08,10,3,1,2010,11,2,-13.7,0,17,No,No,-7,9,level_1,-1.2340782384726146,0.36989484561748565
2010-03-09,10,3,1,2010,8,4,-8.9,0,0,No,No,0,17,level_1,-3.15606424455581,-1.2179119846326285
2010-03-10,10,3,1,2010,6,2,-9.1,0.3,0,No,No,-5,29,level_2,-1.904713372374038,2.423023084648131
2010-03-11,10,3,1,2010,10,4,-13.8,0,34,No,No,-16,22,level_2,1.3883489163073608,-1.8641704695928245
2010-03-12,11,3,1,2010,2,2,-14,0,36,No,No,-15,8,level_1,1.3535225807967555,0.31190270590705266
2010-03-13,11,3,1,2010,9,2,-11.9,1.6,31,No,No,-12,13,level_1,0.28201000919734,-0.8476243284885742
2010-03-14,11,3,1,2010,6,3,-7.7,0,33,No,No,-11,13,level_1,0.04035722083344146,-0.7390992585254094
2010-03-15,11,3,1,2010,9,4,-11.3,0,27,No,No,-5,11,level_1,-1.8222978654582718,-0.5991283205685819
2010-03-16,11,3,1,2010,9,2,-12.2,0,23,No,No,-3,15,level_1,-2.192188179649297,0.13002001147683123
2010-03-17,11,3,1,2010,7,3,-11,0,28,No,No,-3,18,level_1,-2.1913896481504063,0.09050477938016616
2010-03-18,11,3,1,2010,14,4,-8.3,0,30,No,No,-5,32,level_2,-1.9673234091138885,-2.2364229395016593
2010-03-19,12,3,1,2010,2,2,-3.6,0,22,No,No,-3,12,level_1,-2.410042347773417,-0.19560403724378095
2010-03-20,12,3,1,2010,5,5,-3.1,0,14,No,No,-8,10,level_1,-0.7574271166806898,0.3694992817205431
2010-03-21,12,3,1,2010,6,3,-3.9,0.3,22,No,No,-6,6,level_1,-1.5932454869053487,-0.4623619237732022
2010-03-22,12,3,1,2010,10,6,-7.9,0,17,No,No,1,9,level_1,-3.4445308340583387,-0.604424268508788
2010-03-23,12,3,1,2010,4,1,-9.6,0.2,14,No,No,2,7,level_1,-3.7310269944262675,0.45225529621058735
2010-03-24,12,3,1,2010,13,3,-8.4,0,17,No,No,1,15,level_1,-3.5852107621118847,0.7719057726441887
2010-03-25,12,3,1,2010,5,2,-5.2,0,23,No,No,4,27,level_1,-4.500048813051987,-0.5688979463609514
2010-03-26,13,3,1,2010,6,3,1.9,0.4,22,No,No,-3,13,level_1,-2.3136018982299884,-0.3250526424872981
2010-03-27,13,3,1,2010,10,4,-0.2,0,34,No,No,2,17,level_1,-3.9764062283138197,-0.8755731104624748
2010-03-28,13,3,1,2010,7,5,-1.6,0,31,No,No,-10,29,level_2,-0.21151842634967688,0.2110138544195616
2010-03-29,13,3,1,2010,8,6,-1,0.1,33,No,No,-3,18,level_1,-2.603577078249576,-0.27965475469477463
2010-03-30,13,3,1,2010,10,2,-3.2,0.3,33,No,No,-7,13,level_1,-1.0895650795376415,0.21021181390059052
2010-03-31,13,3,1,2010,7,6,-5.4,0,27,No,No,-8,20,level_1,-0.6990377145787215,-0.9826798099751104
2010-04-01,13,4,2,2010,3,4,-4.9,0.3,22,No,No,-16,21,level_2,1.5582142861357522,1.4674722614129592
2010-04-02,14,4,2,2010,14,2,-4.3,0,22,No,No,-20,25,level_2,2.701549469470268,-0.7075204549351646
